academic_year,division,sport_code,conference_id,conference,ncaa_teams_id,team_name
2026,1,MBA,827,Big Ten,614663,Michigan
2026,1,MBA,24312,CUSA,614664,Middle Tenn.
2026,1,MBA,827,Big Ten,614665,Minnesota
2026,1,MBA,911,SEC,614666,Mississippi St.
2026,1,MBA,916,SWAC,614667,Mississippi Val.
2026,1,MBA,911,SEC,614668,Ole Miss
2026,1,MBA,911,SEC,614669,Missouri
2026,1,MBA,837,CAA,614670,Monmouth
2026,1,MBA,902,OVC,614671,Morehead St.
2026,1,MBA,871,MAAC,614672,Mount St. Mary&#39;s
2026,1,MBA,884,MVC,614673,Murray St.
2026,1,MBA,826,Big South,614674,UNC Asheville
2026,1,MBA,821,ACC,614675,North Carolina
2026,1,MBA,823,American,614676,Charlotte
2026,1,MBA,912,SoCon,614677,UNC Greensboro
2026,1,MBA,837,CAA,614678,UNCW
2026,1,MBA,819,Summit League,614679,Omaha
2026,1,MBA,5486,Mountain West,614680,UNLV
2026,1,MBA,5486,Mountain West,614681,Nevada
2026,1,MBA,845,America East,614682,NJIT
2026,1,MBA,24312,CUSA,614683,New Mexico St.
2026,1,MBA,5486,Mountain West,614684,New Mexico
2026,1,MBA,914,Southland,614685,New Orleans
2026,1,MBA,871,MAAC,614686,Niagara
2026,1,MBA,846,NEC,614687,Norfolk St.
2026,1,MBA,837,CAA,614688,N.C. A&amp;T
2026,1,MBA,821,ACC,614689,NC State
2026,1,MBA,819,Summit League,614690,North Dakota St.
2026,1,MBA,818,Sun Belt,614691,ULM
2026,1,MBA,837,CAA,614692,Northeastern
2026,1,MBA,819,Summit League,614693,Northern Colo.
2026,1,MBA,875,MAC,614694,NIU
2026,1,MBA,881,Horizon,614695,Northern Ky.
2026,1,MBA,914,Southland,614696,Northwestern St.
2026,1,MBA,827,Big Ten,614697,Northwestern
2026,1,MBA,821,ACC,614698,Notre Dame
2026,1,MBA,881,Horizon,614699,Oakland
2026,1,MBA,827,Big Ten,614700,Ohio St.
2026,1,MBA,875,MAC,614701,Ohio
2026,1,MBA,911,SEC,614702,Oklahoma
2026,1,MBA,818,Sun Belt,614703,Old Dominion
2026,1,MBA,99000,DI Independent,614704,Oregon St.
2026,1,MBA,827,Big Ten,614705,Oregon
2026,1,MBA,922,WCC,614706,Pacific
2026,1,MBA,914,Southland,614707,UTRGV
2026,1,MBA,827,Big Ten,614708,Penn St.
2026,1,MBA,922,WCC,614709,Pepperdine
2026,1,MBA,821,ACC,614710,Pittsburgh
2026,1,MBA,922,WCC,614711,Portland
2026,1,MBA,916,SWAC,614712,Prairie View
2026,1,MBA,865,Ivy League,614713,Princeton
2026,1,MBA,827,Big Ten,614714,Purdue
2026,1,MBA,871,MAAC,614715,Quinnipiac
2026,1,MBA,826,Big South,614716,Radford
2026,1,MBA,820,Atlantic 10,614717,Rhode Island
2026,1,MBA,823,American,614718,Rice
2026,1,MBA,820,Atlantic 10,614719,Richmond
2026,1,MBA,871,MAAC,614720,Rider
2026,1,MBA,827,Big Ten,614721,Rutgers
2026,1,MBA,871,MAAC,614722,Sacred Heart
2026,1,MBA,820,Atlantic 10,614723,St. Bonaventure
2026,1,MBA,820,Atlantic 10,614724,Saint Joseph&#39;s
2026,1,MBA,820,Atlantic 10,614725,Saint Louis
2026,1,MBA,922,WCC,614726,Saint Mary&#39;s (CA)
2026,1,MBA,871,MAAC,614727,Saint Peter&#39;s
2026,1,MBA,24312,CUSA,614728,Sam Houston
2026,1,MBA,912,SoCon,614729,Samford
2026,1,MBA,5486,Mountain West,614730,San Diego St.
2026,1,MBA,922,WCC,614731,San Diego
2026,1,MBA,922,WCC,614732,San Francisco
2026,1,MBA,5486,Mountain West,614733,San Jose St.
2026,1,MBA,922,WCC,614734,Santa Clara
2026,1,MBA,30184,Big East,614735,Seton Hall
2026,1,MBA,871,MAAC,614736,Siena
2026,1,MBA,818,Sun Belt,614737,South Alabama
2026,1,MBA,911,SEC,614738,South Carolina
2026,1,MBA,819,Summit League,614739,South Dakota St.
2026,1,MBA,823,American,614740,South Fla.
2026,1,MBA,914,Southland,614741,Southeastern La.
2026,1,MBA,827,Big Ten,614742,Southern California
2026,1,MBA,884,MVC,614743,Southern Ill.
2026,1,MBA,902,OVC,614744,SIUE
2026,1,MBA,916,SWAC,614745,Southern U.
2026,1,MBA,24312,CUSA,614746,Missouri St.
2026,1,MBA,818,Sun Belt,614747,Texas St.
2026,1,MBA,818,Sun Belt,614748,Louisiana
2026,1,MBA,821,ACC,614749,Stanford
2026,1,MBA,914,Southland,614750,SFA
2026,1,MBA,837,CAA,614751,Stony Brook
2026,1,MBA,902,OVC,614752,Tennessee Tech
2026,1,MBA,902,OVC,614753,UT Martin
2026,1,MBA,920,ASUN,614754,Bellarmine
2026,1,MBA,904,Big West,614755,UC San Diego
2026,1,MBA,902,OVC,614756,Lindenwood
2026,1,MBA,920,ASUN,614757,Queens (NC)
2026,1,MBA,902,OVC,614758,Southern Ind.
2026,1,MBA,846,NEC,614759,Stonehill
2026,1,MBA,846,NEC,614760,Le Moyne
2026,1,MBA,923,WAC,614761,Tarleton St.
2026,1,MBA,823,American,614762,Tulane
2026,1,MBA,838,Patriot,614763,Army West Point
2026,1,MBA,24312,CUSA,614764,DBU
2026,1,MBA,912,SoCon,614765,Wofford
2026,1,MBA,826,Big South,614766,High Point
2026,1,MBA,25354,Big 12,614767,Arizona
2026,1,MBA,5486,Mountain West,614768,Fresno St.
2026,1,MBA,821,ACC,614769,Duke
2026,1,MBA,884,MVC,614770,Evansville
2026,1,MBA,916,SWAC,614771,Grambling
2026,1,MBA,846,NEC,614772,LIU
2026,1,MBA,827,Big Ten,614773,Nebraska
2026,1,MBA,914,Southland,614774,Nicholls
2026,1,MBA,25354,Big 12,614775,Oklahoma St.
2026,1,MBA,819,Summit League,614776,Oral Roberts
2026,1,MBA,865,Ivy League,614777,Penn
2026,1,MBA,30184,Big East,614778,St. John&#39;s (NY)
2026,1,MBA,902,OVC,614779,Southeast Mo. St.
2026,1,MBA,818,Sun Belt,614780,Southern Miss.
2026,1,MBA,920,ASUN,614781,Stetson
2026,1,MBA,911,SEC,614782,Tennessee
2026,1,MBA,846,NEC,614783,Mercyhurst
2026,1,MBA,920,ASUN,614784,West Ga.
2026,1,MBA,819,Summit League,614785,St. Thomas (MN)
2026,1,MBA,923,WAC,614786,Utah Tech
2026,1,MBA,875,MAC,614787,Akron
2026,1,MBA,911,SEC,614788,Texas A&amp;M
2026,1,MBA,25354,Big 12,614789,TCU
2026,1,MBA,916,SWAC,614790,Texas Southern
2026,1,MBA,25354,Big 12,614791,Texas Tech
2026,1,MBA,923,WAC,614792,UT Arlington
2026,1,MBA,911,SEC,614793,Texas
2026,1,MBA,823,American,614794,UTSA
2026,1,MBA,875,MAC,614795,Toledo
2026,1,MBA,837,CAA,614796,Towson
2026,1,MBA,818,Sun Belt,614797,Troy
2026,1,MBA,5486,Mountain West,614798,Air Force
2026,1,MBA,838,Patriot,614799,Navy
2026,1,MBA,25354,Big 12,614800,Utah
2026,1,MBA,884,MVC,614801,Valparaiso
2026,1,MBA,911,SEC,614802,Vanderbilt
2026,1,MBA,30184,Big East,614803,Villanova
2026,1,MBA,820,Atlantic 10,614804,VCU
2026,1,MBA,912,SoCon,614805,VMI
2026,1,MBA,821,ACC,614806,Virginia Tech
2026,1,MBA,821,ACC,614807,Virginia
2026,1,MBA,846,NEC,614808,Wagner
2026,1,MBA,821,ACC,614809,Wake Forest
2026,1,MBA,5486,Mountain West,614810,Washington St.
2026,1,MBA,827,Big Ten,614811,Washington
2026,1,MBA,25354,Big 12,614812,West Virginia
2026,1,MBA,912,SoCon,614813,Western Caro.
2026,1,MBA,902,OVC,614814,Western Ill.
2026,1,MBA,24312,CUSA,614815,Western Ky.
2026,1,MBA,875,MAC,614816,Western Mich.
2026,1,MBA,823,American,614817,Wichita St.
2026,1,MBA,837,CAA,614818,William &amp; Mary
2026,1,MBA,826,Big South,614819,Winthrop
2026,1,MBA,881,Horizon,614820,Milwaukee
2026,1,MBA,881,Horizon,614821,Wright St.
2026,1,MBA,30184,Big East,614822,Xavier
2026,1,MBA,865,Ivy League,614823,Yale
2026,1,MBA,881,Horizon,614824,Youngstown St.
2026,1,MBA,920,ASUN,614825,Central Ark.
2026,1,MBA,871,MAAC,614826,Merrimack
2026,1,MBA,837,CAA,614827,Col. of Charleston
2026,1,MBA,837,CAA,614828,Elon
2026,1,MBA,826,Big South,614829,Gardner-Webb
2026,1,MBA,5486,Mountain West,614830,Grand Canyon
2026,1,MBA,24312,CUSA,614831,Kennesaw St.
2026,1,MBA,826,Big South,614832,Presbyterian
2026,1,MBA,922,WCC,614833,Seattle U
2026,1,MBA,916,SWAC,614834,Ark.-Pine Bluff
2026,1,MBA,920,ASUN,614835,North Florida
2026,1,MBA,914,Southland,614836,UIW
2026,1,MBA,826,Big South,614837,USC Upstate
2026,1,MBA,884,MVC,614838,Belmont
2026,1,MBA,914,Southland,614839,A&amp;M-Corpus Christi
2026,1,MBA,920,ASUN,614840,Lipscomb
2026,1,MBA,920,ASUN,614841,FGCU
2026,1,MBA,923,WAC,614842,Utah Valley
2026,1,MBA,920,ASUN,614843,North Ala.
2026,1,MBA,923,WAC,614844,California Baptist
2026,1,MBA,923,WAC,614845,Abilene Christian
2026,1,MBA,916,SWAC,614846,Alabama A&amp;M
2026,1,MBA,916,SWAC,614847,Alabama St.
2026,1,MBA,911,SEC,614848,Alabama
2026,1,MBA,823,American,614849,UAB
2026,1,MBA,845,America East,614850,UAlbany
2026,1,MBA,916,SWAC,614851,Alcorn
2026,1,MBA,818,Sun Belt,614852,App State
2026,1,MBA,25354,Big 12,614853,Arizona St.
2026,1,MBA,818,Sun Belt,614854,Arkansas St.
2026,1,MBA,911,SEC,614855,Arkansas
2026,1,MBA,902,OVC,614856,Little Rock
2026,1,MBA,911,SEC,614857,Auburn
2026,1,MBA,920,ASUN,614858,Austin Peay
2026,1,MBA,875,MAC,614859,Ball St.
2026,1,MBA,826,Big South,614860,Charleston So.
2026,1,MBA,25354,Big 12,614861,Baylor
2026,1,MBA,916,SWAC,614862,Bethune-Cookman
2026,1,MBA,845,America East,614863,Binghamton
2026,1,MBA,821,ACC,614864,Boston College
2026,1,MBA,875,MAC,614865,Bowling Green
2026,1,MBA,884,MVC,614866,Bradley
2026,1,MBA,25354,Big 12,614867,BYU
2026,1,MBA,865,Ivy League,614868,Brown
2026,1,MBA,845,America East,614869,Bryant
2026,1,MBA,846,NEC,615065,New Haven
2026,1,MBA,820,Atlantic 10,621265,La Salle
