academic_year,division,sport_code,conference_id,conference,ncaa_teams_id,team_name
2024,1,MBA,914,Southland,573989,A&amp;M-Corpus Christi
2024,1,MBA,920,ASUN,573990,Lipscomb
2024,1,MBA,920,ASUN,573991,FGCU
2024,1,MBA,923,WAC,573992,Utah Valley
2024,1,MBA,920,ASUN,573993,North Ala.
2024,1,MBA,923,WAC,573994,California Baptist
2024,1,MBA,923,WAC,573995,Abilene Christian
2024,1,MBA,916,SWAC,573996,Alabama A&amp;M
2024,1,MBA,916,SWAC,573997,Alabama St.
2024,1,MBA,911,SEC,573998,Alabama
2024,1,MBA,823,American,573999,UAB
2024,1,MBA,845,America East,574000,UAlbany
2024,1,MBA,916,SWAC,574001,Alcorn
2024,1,MBA,818,Sun Belt,574002,App State
2024,1,MBA,905,Pac-12,574003,Arizona St.
2024,1,MBA,905,Pac-12,574004,Arizona
2024,1,MBA,818,Sun Belt,574005,Arkansas St.
2024,1,MBA,911,SEC,574006,Arkansas
2024,1,MBA,902,OVC,574007,Little Rock
2024,1,MBA,911,SEC,574008,Auburn
2024,1,MBA,920,ASUN,574009,Austin Peay
2024,1,MBA,875,MAC,574010,Ball St.
2024,1,MBA,826,Big South,574011,Charleston So.
2024,1,MBA,25354,Big 12,574012,Baylor
2024,1,MBA,916,SWAC,574013,Bethune-Cookman
2024,1,MBA,845,America East,574014,Binghamton
2024,1,MBA,821,ACC,574015,Boston College
2024,1,MBA,875,MAC,574016,Bowling Green
2024,1,MBA,884,MVC,574017,Bradley
2024,1,MBA,25354,Big 12,574018,BYU
2024,1,MBA,865,Ivy League,574019,Brown
2024,1,MBA,845,America East,574020,Bryant
2024,1,MBA,838,Patriot,574021,Bucknell
2024,1,MBA,30184,Big East,574022,Butler
2024,1,MBA,904,Big West,574023,Cal Poly
2024,1,MBA,904,Big West,574024,CSU Bakersfield
2024,1,MBA,5486,Mountain West,574025,Fresno St.
2024,1,MBA,904,Big West,574026,Cal St. Fullerton
2024,1,MBA,904,Big West,574027,Long Beach St.
2024,1,MBA,904,Big West,574028,CSUN
2024,1,MBA,923,WAC,574029,Sacramento St.
2024,1,MBA,904,Big West,574030,UC Santa Barbara
2024,1,MBA,905,Pac-12,574031,California
2024,1,MBA,904,Big West,574032,UC Davis
2024,1,MBA,904,Big West,574033,UC Irvine
2024,1,MBA,905,Pac-12,574034,UCLA
2024,1,MBA,904,Big West,574035,UC Riverside
2024,1,MBA,837,CAA,574036,Campbell
2024,1,MBA,871,MAAC,574037,Canisius
2024,1,MBA,846,NEC,574038,Central Conn. St.
2024,1,MBA,25354,Big 12,574039,UCF
2024,1,MBA,875,MAC,574040,Central Mich.
2024,1,MBA,25354,Big 12,574041,Cincinnati
2024,1,MBA,912,SoCon,574042,The Citadel
2024,1,MBA,821,ACC,574043,Clemson
2024,1,MBA,818,Sun Belt,574044,Coastal Carolina
2024,1,MBA,865,Ivy League,574045,Columbia
2024,1,MBA,30184,Big East,574046,UConn
2024,1,MBA,846,NEC,574047,Coppin St.
2024,1,MBA,865,Ivy League,574048,Cornell
2024,1,MBA,30184,Big East,574049,Creighton
2024,1,MBA,865,Ivy League,574050,Dartmouth
2024,1,MBA,820,Atlantic 10,574051,Davidson
2024,1,MBA,820,Atlantic 10,574052,Dayton
2024,1,MBA,846,NEC,574053,Delaware St.
2024,1,MBA,837,CAA,574054,Delaware
2024,1,MBA,821,ACC,574055,Duke
2024,1,MBA,823,American,574056,East Carolina
2024,1,MBA,912,SoCon,574057,ETSU
2024,1,MBA,902,OVC,574058,Eastern Ill.
2024,1,MBA,920,ASUN,574059,Eastern Ky.
2024,1,MBA,875,MAC,574060,Eastern Mich.
2024,1,MBA,884,MVC,574061,Evansville
2024,1,MBA,871,MAAC,574062,Fairfield
2024,1,MBA,846,NEC,574063,FDU
2024,1,MBA,916,SWAC,574064,Florida A&amp;M
2024,1,MBA,823,American,574065,Fla. Atlantic
2024,1,MBA,24312,CUSA,574066,FIU
2024,1,MBA,821,ACC,574067,Florida St.
2024,1,MBA,911,SEC,574068,Florida
2024,1,MBA,820,Atlantic 10,574069,Fordham
2024,1,MBA,820,Atlantic 10,574070,George Mason
2024,1,MBA,820,Atlantic 10,574071,George Washington
2024,1,MBA,30184,Big East,574072,Georgetown
2024,1,MBA,818,Sun Belt,574073,Ga. Southern
2024,1,MBA,818,Sun Belt,574074,Georgia St.
2024,1,MBA,821,ACC,574075,Georgia Tech
2024,1,MBA,911,SEC,574076,Georgia
2024,1,MBA,922,WCC,574077,Gonzaga
2024,1,MBA,916,SWAC,574078,Grambling
2024,1,MBA,865,Ivy League,574080,Harvard
2024,1,MBA,904,Big West,574081,Hawaii
2024,1,MBA,837,CAA,574082,Hofstra
2024,1,MBA,838,Patriot,574083,Holy Cross
2024,1,MBA,914,Southland,574084,Houston Christian
2024,1,MBA,25354,Big 12,574085,Houston
2024,1,MBA,884,MVC,574086,Illinois St.
2024,1,MBA,827,Big Ten,574087,Illinois
2024,1,MBA,884,MVC,574088,UIC
2024,1,MBA,884,MVC,574089,Indiana St.
2024,1,MBA,827,Big Ten,574090,Indiana
2024,1,MBA,881,Horizon,574091,Purdue Fort Wayne
2024,1,MBA,871,MAAC,574092,Iona
2024,1,MBA,827,Big Ten,574093,Iowa
2024,1,MBA,916,SWAC,574094,Jackson St.
2024,1,MBA,24312,CUSA,574095,Jacksonville St.
2024,1,MBA,920,ASUN,574096,Jacksonville
2024,1,MBA,818,Sun Belt,574097,James Madison
2024,1,MBA,25354,Big 12,574098,Kansas St.
2024,1,MBA,25354,Big 12,574099,Kansas
2024,1,MBA,875,MAC,574100,Kent St.
2024,1,MBA,911,SEC,574101,Kentucky
2024,1,MBA,838,Patriot,574102,Lafayette
2024,1,MBA,914,Southland,574103,Lamar University
2024,1,MBA,838,Patriot,574104,Lehigh
2024,1,MBA,24312,CUSA,574105,Liberty
2024,1,MBA,846,NEC,574106,LIU
2024,1,MBA,826,Big South,574107,Longwood
2024,1,MBA,911,SEC,574108,LSU
2024,1,MBA,24312,CUSA,574109,Louisiana Tech
2024,1,MBA,821,ACC,574110,Louisville
2024,1,MBA,845,America East,574111,UMass Lowell
2024,1,MBA,922,WCC,574112,LMU (CA)
2024,1,MBA,845,America East,574113,Maine
2024,1,MBA,871,MAAC,574114,Manhattan
2024,1,MBA,871,MAAC,574115,Marist
2024,1,MBA,818,Sun Belt,574116,Marshall
2024,1,MBA,845,America East,574117,UMBC
2024,1,MBA,827,Big Ten,574118,Maryland
2024,1,MBA,846,NEC,574119,UMES
2024,1,MBA,820,Atlantic 10,574120,Massachusetts
2024,1,MBA,914,Southland,574121,McNeese
2024,1,MBA,823,American,574122,Memphis
2024,1,MBA,912,SoCon,574123,Mercer
2024,1,MBA,875,MAC,574124,Miami (OH)
2024,1,MBA,821,ACC,574125,Miami (FL)
2024,1,MBA,827,Big Ten,574126,Michigan St.
2024,1,MBA,827,Big Ten,574127,Michigan
2024,1,MBA,24312,CUSA,574128,Middle Tenn.
2024,1,MBA,827,Big Ten,574129,Minnesota
2024,1,MBA,911,SEC,574130,Mississippi St.
2024,1,MBA,916,SWAC,574131,Mississippi Val.
2024,1,MBA,911,SEC,574132,Ole Miss
2024,1,MBA,911,SEC,574133,Missouri
2024,1,MBA,837,CAA,574134,Monmouth
2024,1,MBA,902,OVC,574135,Morehead St.
2024,1,MBA,871,MAAC,574136,Mount St. Mary&#39;s
2024,1,MBA,884,MVC,574137,Murray St.
2024,1,MBA,826,Big South,574138,UNC Asheville
2024,1,MBA,821,ACC,574139,North Carolina
2024,1,MBA,823,American,574140,Charlotte
2024,1,MBA,912,SoCon,574141,UNC Greensboro
2024,1,MBA,837,CAA,574142,UNCW
2024,1,MBA,827,Big Ten,574143,Nebraska
2024,1,MBA,819,Summit League,574144,Omaha
2024,1,MBA,5486,Mountain West,574145,UNLV
2024,1,MBA,5486,Mountain West,574146,Nevada
2024,1,MBA,845,America East,574147,NJIT
2024,1,MBA,24312,CUSA,574148,New Mexico St.
2024,1,MBA,5486,Mountain West,574149,New Mexico
2024,1,MBA,914,Southland,574150,New Orleans
2024,1,MBA,871,MAAC,574151,Niagara
2024,1,MBA,914,Southland,574152,Nicholls
2024,1,MBA,846,NEC,574153,Norfolk St.
2024,1,MBA,837,CAA,574154,N.C. A&amp;T
2024,1,MBA,821,ACC,574155,NC State
2024,1,MBA,819,Summit League,574156,North Dakota St.
2024,1,MBA,818,Sun Belt,574157,ULM
2024,1,MBA,837,CAA,574158,Northeastern
2024,1,MBA,819,Summit League,574159,Northern Colo.
2024,1,MBA,875,MAC,574160,NIU
2024,1,MBA,881,Horizon,574161,Northern Ky.
2024,1,MBA,914,Southland,574162,Northwestern St.
2024,1,MBA,827,Big Ten,574163,Northwestern
2024,1,MBA,821,ACC,574164,Notre Dame
2024,1,MBA,881,Horizon,574165,Oakland
2024,1,MBA,827,Big Ten,574166,Ohio St.
2024,1,MBA,875,MAC,574167,Ohio
2024,1,MBA,25354,Big 12,574168,Oklahoma St.
2024,1,MBA,25354,Big 12,574169,Oklahoma
2024,1,MBA,818,Sun Belt,574170,Old Dominion
2024,1,MBA,819,Summit League,574171,Oral Roberts
2024,1,MBA,905,Pac-12,574172,Oregon St.
2024,1,MBA,905,Pac-12,574173,Oregon
2024,1,MBA,922,WCC,574174,Pacific
2024,1,MBA,923,WAC,574175,UTRGV
2024,1,MBA,827,Big Ten,574176,Penn St.
2024,1,MBA,865,Ivy League,574177,Penn
2024,1,MBA,922,WCC,574178,Pepperdine
2024,1,MBA,821,ACC,574179,Pittsburgh
2024,1,MBA,922,WCC,574180,Portland
2024,1,MBA,916,SWAC,574181,Prairie View
2024,1,MBA,865,Ivy League,574182,Princeton
2024,1,MBA,827,Big Ten,574183,Purdue
2024,1,MBA,871,MAAC,574184,Quinnipiac
2024,1,MBA,826,Big South,574185,Radford
2024,1,MBA,820,Atlantic 10,574186,Rhode Island
2024,1,MBA,823,American,574187,Rice
2024,1,MBA,820,Atlantic 10,574188,Richmond
2024,1,MBA,871,MAAC,574189,Rider
2024,1,MBA,827,Big Ten,574190,Rutgers
2024,1,MBA,846,NEC,574191,Sacred Heart
2024,1,MBA,820,Atlantic 10,574192,St. Bonaventure
2024,1,MBA,30184,Big East,574193,St. John&#39;s (NY)
2024,1,MBA,820,Atlantic 10,574194,Saint Joseph&#39;s
2024,1,MBA,820,Atlantic 10,574195,Saint Louis
2024,1,MBA,922,WCC,574196,Saint Mary&#39;s (CA)
2024,1,MBA,871,MAAC,574197,Saint Peter&#39;s
2024,1,MBA,24312,CUSA,574198,Sam Houston
2024,1,MBA,912,SoCon,574199,Samford
2024,1,MBA,5486,Mountain West,574200,San Diego St.
2024,1,MBA,922,WCC,574201,San Diego
2024,1,MBA,922,WCC,574202,San Francisco
2024,1,MBA,5486,Mountain West,574203,San Jose St.
2024,1,MBA,922,WCC,574204,Santa Clara
2024,1,MBA,30184,Big East,574205,Seton Hall
2024,1,MBA,871,MAAC,574206,Siena
2024,1,MBA,818,Sun Belt,574207,South Alabama
2024,1,MBA,911,SEC,574208,South Carolina
2024,1,MBA,819,Summit League,574209,South Dakota St.
2024,1,MBA,823,American,574210,South Fla.
2024,1,MBA,902,OVC,574211,Southeast Mo. St.
2024,1,MBA,914,Southland,574212,Southeastern La.
2024,1,MBA,905,Pac-12,574213,Southern California
2024,1,MBA,884,MVC,574214,Southern Ill.
2024,1,MBA,902,OVC,574215,SIUE
2024,1,MBA,818,Sun Belt,574216,Southern Miss.
2024,1,MBA,916,SWAC,574217,Southern U.
2024,1,MBA,884,MVC,574218,Missouri St.
2024,1,MBA,818,Sun Belt,574219,Texas St.
2024,1,MBA,818,Sun Belt,574220,Louisiana
2024,1,MBA,905,Pac-12,574221,Stanford
2024,1,MBA,923,WAC,574222,SFA
2024,1,MBA,920,ASUN,574223,Stetson
2024,1,MBA,837,CAA,574224,Stony Brook
2024,1,MBA,902,OVC,574225,Tennessee Tech
2024,1,MBA,911,SEC,574226,Tennessee
2024,1,MBA,902,OVC,574227,UT Martin
2024,1,MBA,920,ASUN,574228,Bellarmine
2024,1,MBA,904,Big West,574229,UC San Diego
2024,1,MBA,902,OVC,574230,Lindenwood
2024,1,MBA,920,ASUN,574231,Queens (NC)
2024,1,MBA,902,OVC,574232,Southern Ind.
2024,1,MBA,846,NEC,574233,Stonehill
2024,1,MBA,846,NEC,574412,Le Moyne
