pitcher_espn_id,pitcher_idx,pitcher_name,team_canonical_id,season,throws,role,season_ip,season_era,fip,siera,fb_pct,fb_sensitivity,d1b_ability_adj,d1b_ability_source,n_appearances,last_appearance
,3634,E. DAVIS,NCAA_614600,2026,R,RP,5.0,0.0,,,,1.0,0.0,,1,2026-02-21
,3634,E DAVIS,NCAA_614600,2026,R,SP,1.0,,,,,1.0,0.0,,1,2026-02-17
72976,3633,Malcolm Brown,NCAA_614856,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-01
,3632,D. Oak,NCAA_614754,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-24
,3632,D Oak,NCAA_614754,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-17
,3631,Z. Rice,NCAA_614846,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-17
,3629,Fritcher,NCAA_614640,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-17
,3628,Chayse Gruber,NCAA_614719,2026,,RP,4.0,,,,,1.0,0.0,,1,2026-02-21
,3627,J Feld,BSB_GONZAGA,2026,R,SP,3.0,,7.021818181818182,4.81969696969697,42.6,1.0666,0.102302,fip,1,2026-03-10
,3627,J. Feld,BSB_GONZAGA,2026,R,RP,2.0,,7.021818181818182,4.81969696969697,42.6,1.0666,0.102302,fip,1,2026-02-22
,3625,Brad Barnes,NCAA_614683,2026,L,RP,3.0,,,,,1.0,0.0,,1,2026-02-16
,3624,Ketelsen,BSB_STANFORD,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-16
,3623,Duke,NCAA_614635,2026,R,SP,2.0,,4.91,2.67,31.9,0.874,-0.025065,fip,1,2026-02-16
,3622,Max Vaisvila,NCAA_614694,2026,L,SP,18.0,1.0,5.216981132075472,2.923018867924528,42.0,1.0558,-0.004899,fip,2,2026-03-21
,3621,David LallyJr,BSB_MICHIGAN,2026,,SP,4.0,,,,,1.0,0.0,,2,2026-03-21
,3620,Park,BSB_BYU,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-16
,3619,Tommy34 Kent,NCAA_614670,2026,,SP,3.0,,5.032727272727273,3.63939393939394,37.2,0.9694,-0.016146,fip,1,2026-02-15
65334,3618,Brandon Mikos,NCAA_614824,2026,,SP,2.3,,,,,1.0,0.0,,2,2026-02-22
89622,3617,Collin Valentine,NCAA_614709,2026,L,SP,4.7,,5.205,4.96,28.2,0.8075,-0.005718,fip,1,2026-02-15
95427,3616,Austin Bowker,NCAA_614755,2026,,SP,5.3,3.37,,,,1.0,-0.123853,era_appearances,2,2026-03-01
,3615,Tyler Mudd,BSB_BOSTON_COLLEGE,2026,L,SP,6.0,6.0,5.5600000000000005,4.925,50.8,1.2141,0.015161,fip,2,2026-03-21
95563,3614,Thomas Wrehe,NCAA_614609,2026,,SP,0.0,,,,,1.0,0.0,,1,2026-02-15
95139,3613,Jordan Giacomini,NCAA_614681,2026,R,SP,0.7,,5.66,4.12,32.0,0.8758,0.020957,fip,1,2026-02-15
91408,3612,Logan Moller,NCAA_614752,2026,,SP,3.7,,,,,1.0,0.0,,1,2026-02-15
,3611,R OHM,BSB_ILLINOIS,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-10
,3611,R. OHM,BSB_ILLINOIS,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-15
,3610,Speights,NCAA_614573,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-18
79754,3609,Logan Pikur,NCAA_614662,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-02-15
,3608,Sam Beck,NCAA_614679,2026,,SP,5.0,5.4,6.6899999999999995,4.375,48.3,1.1692,0.083093,fip,1,2026-02-15
,3607,Lucas Stone,NCAA_614693,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-22
,3606,GARRETT SHEARER,BSB_NORTHWESTERN,2026,R,SP,1.0,,6.13,4.32,40.5,1.0288,0.04962,fip,1,2026-02-15
,3605,Ryan HUGHES,NCAA_614795,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-15
,3604,Sam Novotny,NCAA_614739,2026,,SP,5.0,7.2,4.61,4.29,33.3,0.8992,-0.044487,fip,1,2026-03-15
,3603,R. Halamicek,NCAA_614743,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-15
,3602,Skermont,NCAA_614760,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-03-09
,3601,Jared Lessman,NCAA_614625,2026,,RP,4.0,,,,,1.0,0.0,,2,2026-03-21
,3600,Noah Durham,NCAA_614759,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-22
,3599,Logan Darnell,NCAA_614667,2026,,RP,8.0,6.75,5.33,4.43,39.9,1.018,0.001632,fip,2,2026-03-21
,3598,A. Mateo,NCAA_614846,2026,R,SP,5.0,3.6,6.9140144478844165,6.5075748194014436,45.2,1.1134,0.096659,fip,1,2026-02-15
,3597,D. Stewart,NCAA_614709,2026,R,RP,3.0,,5.8,4.69,42.0,1.0558,0.030438,fip,1,2026-03-22
,3596,Valdez,NCAA_614681,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-02-26
,3595,Brandon Hsu,NCAA_614609,2026,,RP,2.0,,,,,1.0,0.0,,2,2026-03-21
,3594,Zaborowski,NCAA_614842,2026,R,SP,4.0,,,,,1.0,0.0,,1,2026-02-22
,3593,O. Pudvar,NCAA_614587,2026,L,SP,3.0,,6.3157575757575755,3.8757575757575764,42.9,1.072,0.061269,fip,1,2026-02-15
,3592,C. Davis,NCAA_614631,2026,,SP,5.0,7.2,,,,1.0,0.111373,era_appearances,1,2026-02-22
,3591,Sage Stout,NCAA_614758,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,3589,PATRICK FERNANDEZ,NCAA_614825,2026,R,SP,4.0,,6.74,4.14,29.2,0.8254,0.085558,fip,1,2026-02-15
,3588,A. Bowker,NCAA_614755,2026,,SP,5.0,5.4,,,,1.0,0.005494,era_appearances,1,2026-03-15
,3587,Connor Wylde,NCAA_614683,2026,,RP,8.0,4.5,7.112075471698114,5.3373584905660385,36.2,0.9514,0.107029,fip,2,2026-03-21
,3586,H. Clausell,NCAA_614655,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-15
,3585,Warren Bowe,NCAA_614785,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-06
,3584,P MALECHA,NCAA_614593,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,3583,R. Parker,NCAA_614722,2026,R,SP,3.0,,6.849622641509434,5.195471698113208,25.3,0.7553,0.091032,fip,1,2026-02-21
,3582,Eli DeRossiCytron,NCAA_614672,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-15
,3581,David Siciliano,NCAA_614736,2026,R,SP,2.0,,6.06,4.73,39.2,1.0054,0.045533,fip,1,2026-02-21
,3580,Matthew Steinberg,NCAA_614650,2026,,RP,4.0,,,,,1.0,0.0,,2,2026-03-22
,3579,Shane ONeill,NCAA_614641,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-15
,3579,Shane O'Neill,NCAA_614641,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-03-08
,3578,Nicholas Rizzo,NCAA_614751,2026,,SP,3.0,,6.286969696969698,4.963030303030303,36.7,0.9604,0.058608,fip,1,2026-03-22
,3576,J. Frankel,NCAA_614762,2026,R,SP,4.0,,5.59,4.675000000000001,28.0,0.8039,0.016449,fip,1,2026-02-15
,3575,Ricky KIDD,NCAA_614816,2026,R,SP,3.0,,8.1,5.34,37.7,0.9784,0.152681,fip,1,2026-02-15
,3574,J. Potts,BSB_LIBERTY,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,3573,K Sweum,BSB_GONZAGA,2026,L,SP,5.0,3.6,5.13,3.28,40.0,1.0198,-0.011695,fip,1,2026-02-15
,3573,K. Sweum,BSB_GONZAGA,2026,L,SP,4.0,,5.13,3.28,40.0,1.0198,-0.011695,fip,1,2026-02-22
,3572,Jesse Gutierrez,NCAA_614733,2026,L,SP,2.0,,5.25,3.97,46.5,1.1368,-0.002894,fip,1,2026-02-15
,3571,C. Finnvold,NCAA_614803,2026,L,SP,3.0,,,,,1.0,0.0,,1,2026-02-15
,3570,J. Cullen,NCAA_614717,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-28
,3569,Michael Pfeiffer,NCAA_614600,2026,R,SP,4.0,,,,,1.0,0.0,,1,2026-02-15
,3568,R. Schaffnit,NCAA_614866,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-15
88868,3567,Victor Frederick,NCAA_614778,2026,R,RP,4.0,,,,,1.0,0.0,,3,2026-03-15
,3565,PETERSON,NCAA_614820,2026,L,RP,6.0,12.0,,,,1.0,0.186143,era_appearances,2,2026-03-22
,3564,Ryan Egan,NCAA_614608,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-11
,3563,A Brouwer,BSB_CINCINNATI,2026,R,SP,3.0,,7.31,4.59,44.0,1.0918,0.116072,fip,1,2026-02-15
,3562,Moller,NCAA_614752,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-02-15
,3561,B. Bouchard,NCAA_614863,2026,R,SP,3.0,,6.114716981132076,5.312641509433962,49.3,1.1871,0.048811,fip,1,2026-02-15
,3560,G. Wheaton,NCAA_614686,2026,,SP,5.0,1.8,5.48,4.83,46.9,1.144,0.009971,fip,1,2026-02-21
,3559,Dyess,NCAA_614774,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3558,Brandon Pete,NCAA_614682,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3557,J. Vanesko,NCAA_614869,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3556,J. Lopinto,NCAA_614578,2026,,SP,3.0,,7.3100000000000005,5.029999999999999,43.3,1.0792,0.116931,fip,1,2026-02-14
,3555,A. Solis,NCAA_614598,2026,,SP,4.0,,8.285660377358491,5.152830188679246,37.5,0.9748,0.160219,fip,1,2026-03-01
,3554,B. Riggs,NCAA_614598,2026,,SP,5.0,5.4,3.585,3.375,55.6,1.3005,-0.109825,fip,1,2026-02-28
,3553,D. Scudder,NCAA_614869,2026,,SP,3.0,,7.89,4.95,27.0,0.7859,0.141428,fip,1,2026-02-14
,3552,Tyler Kim,NCAA_614682,2026,,RP,6.0,0.0,,,,1.0,0.0,,2,2026-03-21
,3550,Jack Nobe,NCAA_614822,2026,,SP,5.0,7.2,6.4350000000000005,4.33,47.0,1.1458,0.069376,fip,1,2026-03-07
,3549,M. Grabmann,NCAA_614601,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3548,D. Volz,NCAA_614620,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3547,Brian Foley,NCAA_614647,2026,R,SP,6.0,30.0,4.1899999999999995,3.2350000000000003,20.9,0.6761,-0.071017,fip,2,2026-03-21
,3546,Fehrman,NCAA_614724,2026,,SP,12.0,4.5,6.465,3.725,24.4,0.7391,0.071127,fip,2,2026-03-21
,3545,Nolan Kirsch,NCAA_614783,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,3544,Thomas Stabley,NCAA_614649,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,3543,L. Letsinger,NCAA_614754,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-22
,3542,Rasmussen,NCAA_614619,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3541,Hamilton,NCAA_614619,2026,,SP,4.0,,7.51,5.57,52.8,1.2501,0.124848,fip,1,2026-02-14
,3540,G. Thompson,NCAA_614866,2026,,SP,3.0,,6.87,4.91,36.6,0.9586,0.092179,fip,1,2026-02-14
,3539,C Valentine,NCAA_614709,2026,L,SP,6.0,0.0,5.205,4.96,28.2,0.8075,-0.005718,fip,1,2026-03-22
,3538,David Thomas,NCAA_614733,2026,R,SP,2.0,,5.23056603773585,4.327924528301887,37.3,0.9712,-0.003191,fip,1,2026-02-14
,3536,E Hoffberg,BSB_GONZAGA,2026,R,SP,5.0,5.4,6.543584905660379,3.99622641509434,50.7,1.2123,0.074852,fip,1,2026-02-14
,3536,E. Hoffberg,BSB_GONZAGA,2026,R,SP,7.0,0.0,6.543584905660379,3.99622641509434,50.7,1.2123,0.074852,fip,1,2026-02-21
,3535,D Swinehart,NCAA_614801,2026,R,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
94993,3532,Elijah Green,NCAA_614695,2026,R,SP,4.3,,,,,1.0,0.0,,1,2026-02-14
95229,3531,Wayland Crane,BSB_BYU,2026,L,SP,4.0,,,,,1.0,-0.004819,era_rotation,1,2026-02-14
95634,3530,Cooper Casteel,NCAA_614752,2026,,SP,0.7,,,,,1.0,0.0,,1,2026-02-14
66907,3529,Chase Ingram,NCAA_614849,2026,R,RP,5.3,5.06,8.068301886792453,5.681320754716982,41.4,1.045,0.151325,fip,2,2026-03-10
95356,3528,Jack Messmore,NCAA_614824,2026,,SP,8.7,5.19,6.27,4.775,44.2,1.0954,0.057445,fip,2,2026-02-21
86075,3527,Christian Rasmussen,NCAA_614619,2026,,SP,1.7,,,,,1.0,0.0,,1,2026-02-14
,3526,Jimmy Gilleran,NCAA_614759,2026,,SP,3.0,,6.32,5.31,43.5,1.0828,0.061269,fip,1,2026-03-20
,3525,Ben Stubbs,NCAA_614797,2026,L,SP,3.0,,4.585,3.74,28.6,0.8147,-0.045796,fip,1,2026-02-14
,3524,Harrison Dub,NCAA_614814,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3523,Heppner,NCAA_614842,2026,L,SP,4.0,,,,,1.0,0.0,,1,2026-02-21
,3521,J. Price,NCAA_614599,2026,,SP,4.0,,3.965,3.59,41.1,1.0396,-0.084251,fip,1,2026-02-14
,3520,Jake Porter,NCAA_614758,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-01
,3519,B. MIKOS,NCAA_614824,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3518,Lewis,NCAA_614635,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3517,E. Barber,NCAA_614846,2026,R,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3516,Paulino,NCAA_614723,2026,,SP,5.0,1.8,,,,1.0,-0.186143,era_appearances,1,2026-02-14
,3515,Vandegrift,NCAA_614787,2026,R,RP,2.0,,,,,1.0,0.0,,2,2026-03-22
,3514,Nick Baffa,NCAA_614801,2026,R,SP,4.0,,9.11,4.66,45.7,1.1224,0.186098,fip,1,2026-03-07
,3513,Noah Ehlers,NCAA_614783,2026,,RP,2.0,,,,,1.0,0.0,,2,2026-03-22
,3512,J. Cyr,NCAA_614621,2026,L,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3511,Johnston,NCAA_614717,2026,R,SP,3.0,,6.615,3.3449999999999998,34.8,0.9262,0.079354,fip,1,2026-02-21
,3510,K. Haynes,NCAA_614712,2026,,SP,6.0,3.0,5.755,4.615,35.5,0.9388,0.027499,fip,1,2026-02-28
,3509,N. Bennett,NCAA_614686,2026,,SP,4.0,,3.21,2.545,51.9,1.2339,-0.135139,fip,1,2026-02-21
,3508,Calabretti,NCAA_614723,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-03-13
,3507,Kaleb Applebey,NCAA_614858,2026,,SP,2.0,,6.385,4.09,38.6,0.9946,0.066493,fip,1,2026-03-14
,3506,Sam Heyman,NCAA_614838,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3505,Dylan McCarthy,NCAA_614759,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3504,Jace Jones,NCAA_614667,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-03-20
,3503,J. MESSMORE,NCAA_614824,2026,,SP,6.0,0.0,6.27,4.775,44.2,1.0954,0.057445,fip,1,2026-02-14
,3502,Fabian Ibarra,NCAA_614683,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3501,M. Knight,NCAA_614746,2026,L,SP,4.0,,,,,1.0,0.0,,1,2026-03-24
,3500,N. Vidmar,NCAA_614594,2026,,SP,2.0,,6.440000000000001,4.83,32.0,0.8758,0.06981,fip,1,2026-02-14
,3499,C. Moak,NCAA_614652,2026,R,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3498,M. Poncini,NCAA_614715,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3497,C. Burke,NCAA_614660,2026,R,SP,5.0,3.6,6.1,4.122264150943397,59.2,1.3653,0.048095,fip,1,2026-02-14
,3496,Bade,BSB_SAN_DIEGO,2026,L,SP,4.0,,4.325,3.8600000000000003,37.7,0.9784,-0.061269,fip,1,2026-02-14
,3495,N. Gregson,NCAA_614755,2026,,SP,6.0,3.0,6.805,3.48,41.3,1.0432,0.088931,fip,1,2026-03-14
,3494,Owen Marsolek,NCAA_614785,2026,,SP,12.0,4.5,5.65,4.46,50.6,1.2105,0.020496,fip,2,2026-03-21
,3493,Andrew Heffernan,NCAA_614865,2026,,RP,6.0,6.0,,,,1.0,0.042331,era_appearances,2,2026-03-21
,3492,Hartzell,NCAA_614821,2026,R,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3490,G Smith,NCAA_614810,2026,,SP,3.0,,6.475660377358491,4.667924528301887,34.9,0.928,0.071571,fip,1,2026-02-14
,3489,J. Sullivan,NCAA_614651,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3488,Charlie Richwine,NCAA_614818,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-14
,3487,Dutch DePros,NCAA_614796,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3486,Herchelroath,NCAA_614787,2026,L,SP,5.0,1.8,,,,1.0,-0.186143,era_appearances,1,2026-02-14
,3485,P. Herrenbru,NCAA_614700,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3484,Swiencicki,NCAA_614760,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-03-09
,3483,Smith,NCAA_614581,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-03-01
,3482,REAVEY,NCAA_614763,2026,R,RP,2.0,,6.355,5.8149999999999995,45.7,1.1224,0.063898,fip,1,2026-02-21
,3481,Gavin Townsend,NCAA_614808,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3480,Holt,NCAA_614842,2026,R,RP,2.0,,5.84,4.92,36.8,0.9622,0.032852,fip,1,2026-02-21
,3479,Everett Garb,NCAA_614563,2026,,SP,10.0,9.0,,,,1.0,0.185004,era_appearances,2,2026-03-21
,3478,N Lewis,NCAA_614810,2026,,SP,4.0,,5.97188679245283,4.778490566037736,42.2,1.0594,0.041052,fip,1,2026-02-14
,3477,W. Andrade,NCAA_614685,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3476,J. Vest,NCAA_614594,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3475,T. Hartley,NCAA_614651,2026,,SP,3.0,,6.468867924528301,5.573962264150944,49.1,1.1835,0.071127,fip,1,2026-02-14
,3474,Lewis,NCAA_614752,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3473,Max Skilbeck,NCAA_614785,2026,,SP,5.0,3.6,5.33,3.74,35.4,0.937,0.001632,fip,1,2026-02-28
,3472,Landon Mueller,NCAA_614600,2026,R,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3471,Nolan Geisler,NCAA_614647,2026,R,RP,4.0,,,,,1.0,0.0,,2,2026-03-22
,3470,Tyler Muscar,NCAA_614634,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-14
,3469,Crane,BSB_BYU,2026,L,SP,4.0,,,,,1.0,-0.004819,era_rotation,1,2026-02-14
,3468,T. Skrobe,NCAA_614620,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3467,Chase Hanawalt,NCAA_614608,2026,R,SP,5.0,10.8,5.880000000000001,3.4699999999999998,40.0,1.0198,0.035954,fip,1,2026-02-28
,3466,Elija Green,NCAA_614695,2026,R,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3465,Sam Schlecht,NCAA_614739,2026,,SP,5.0,0.0,4.285,3.52,44.3,1.0972,-0.064412,fip,1,2026-03-14
86052,3464,Sean Hamilton,NCAA_614619,2026,,SP,8.7,10.38,7.51,5.57,52.8,1.2501,0.124848,fip,2,2026-02-14
,3463,Danny Cihock,NCAA_614694,2026,,SP,5.0,1.8,,,,1.0,-0.186143,era_appearances,1,2026-02-14
,3462,C. MEELER,NCAA_614825,2026,R,SP,5.0,7.2,,,,1.0,0.111373,era_appearances,1,2026-02-14
,3461,Al Castro,NCAA_614681,2026,L,SP,5.0,5.4,7.011212121212122,4.873636363636365,54.1,1.2735,0.102302,fip,1,2026-03-13
,3461,Al. Castro,NCAA_614681,2026,L,SP,4.0,,7.011212121212122,4.873636363636365,54.1,1.2735,0.102302,fip,1,2026-02-14
,3460,Sam CARLISLE,NCAA_614816,2026,R,SP,3.0,,5.48,4.97,39.2,1.0054,0.009971,fip,1,2026-02-14
,3459,Matt Murtagh,NCAA_614736,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,3458,Corb Snyder,NCAA_614564,2026,R,SP,4.0,,8.575,6.43,29.3,0.8272,0.17244,fip,1,2026-02-14
,3457,Drew Iverson,NCAA_614679,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3456,Kade SHATWELL,NCAA_614858,2026,,SP,8.0,3.38,3.95,2.96,34.4,0.919,-0.085955,fip,1,2026-02-28
,3455,G. Katsaros,NCAA_614722,2026,R,SP,3.0,,,,,1.0,0.0,,1,2026-02-21
,3454,L. Knight,BSB_CINCINNATI,2026,R,SP,6.0,3.0,5.71,3.455,41.1,1.0396,0.024285,fip,1,2026-02-14
,3453,J. Kelley,NCAA_614803,2026,R,SP,1.0,,6.41,4.285,40.9,1.036,0.067126,fip,1,2026-02-14
,3452,J. Schaaf,NCAA_614746,2026,R,SP,2.0,,6.08,4.3,32.6,0.8866,0.046941,fip,1,2026-03-10
,3451,M. Bienvenu,NCAA_614685,2026,R,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3450,EHMKE,NCAA_614820,2026,R,SP,5.0,3.6,6.947169811320755,5.053207547169812,45.1,1.1116,0.098222,fip,1,2026-02-28
,3449,PENSWICK,NCAA_614763,2026,R,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3448,Breyllin Suriel,NCAA_614626,2026,R,SP,4.0,,,,,1.0,0.0,,1,2026-02-25
,3446,Vargas,NCAA_614774,2026,L,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3443,D. Wolff,NCAA_614601,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3442,C. Carver,NCAA_614754,2026,,SP,2.0,,7.0432075471698115,5.382075471698113,35.7,0.9424,0.104358,fip,1,2026-02-21
,3441,Austin Beard,NCAA_614670,2026,,RP,8.0,0.0,,,,1.0,0.0,,2,2026-03-21
,3440,Chase Brandt,NCAA_614808,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3439,B. Smith,NCAA_614578,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-02-14
,3438,Isaac Morton,BSB_MINNESOTA,2026,R,SP,6.0,0.0,4.16,3.61,24.6,0.7427,-0.072576,fip,1,2026-02-14
,3437,Carrson Sova,NCAA_614865,2026,,SP,2.0,,6.43,4.7,38.5,0.9928,0.068727,fip,1,2026-02-14
,3436,Jack Pye,NCAA_614818,2026,,RP,3.0,,6.199999999999999,4.195,43.9,1.09,0.053935,fip,1,2026-03-08
,3435,D. Lopez,NCAA_614621,2026,R,SP,4.0,,3.065,1.9699999999999998,40.4,1.027,-0.145901,fip,1,2026-02-14
,3433,B. Sampson,NCAA_614762,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3432,J. Sabbath,NCAA_614717,2026,R,SP,4.0,,6.835,3.71,42.5,1.0648,0.09089,fip,1,2026-02-14
,3431,Nic Morlang,BSB_MARYLAND,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-03-23
,3430,Frize,BSB_SAN_DIEGO,2026,R,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3429,Josh Halcisak,NCAA_614672,2026,,RP,8.0,0.0,,,,1.0,0.0,,2,2026-03-21
,3428,C. haaren,NCAA_614599,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-02-14
,3427,Neiswonger,NCAA_614581,2026,R,SP,5.0,5.4,4.9,2.425,33.9,0.91,-0.025534,fip,1,2026-02-21
,3426,Mason Morello,NCAA_614608,2026,R,SP,1.0,,,,,1.0,0.0,,1,2026-02-14
,3425,Jason Krieger,NCAA_614649,2026,R,SP,6.0,7.5,7.301775025799793,5.422796697626418,43.3,1.0792,0.116072,fip,1,2026-03-20
,3424,R. Kroepel,NCAA_614786,2026,,SP,1.0,,,,,1.0,0.0,,1,2026-02-28
,3423,Zack Konstantinovsk,BSB_RUTGERS,2026,,SP,5.0,1.8,,,,1.0,-0.186143,era_appearances,1,2026-02-14
,3422,S. Wright,NCAA_614715,2026,,SP,3.0,,6.2,4.38,31.1,0.8596,0.053935,fip,1,2026-02-14
,3421,Jack DeTienne,NCAA_614822,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-02-14
,3420,W. Magers,NCAA_614590,2026,,SP,4.0,,6.13,4.64,29.9,0.838,0.04962,fip,1,2026-02-14
,3418,LJ Mercurius,NCAA_614775,2026,,SP,5.0,1.8,,,,1.0,-0.186143,era_appearances,1,2026-02-14
68952,3417,Landon Beidelschies,BSB_ARKANSAS,2025,,RP,7.0,2.57,,,,1.0,-0.183943,era_appearances,2,2025-06-18
92103,3416,Colton - P Hartman,BSB_LOUISVILLE,2025,,SP,0.0,,,,,1.0,0.0,,1,2025-06-18
72549,3415,Nelson - P Keljo,NCAA_614704,2025,,RP,9.3,4.82,,,,1.0,-0.030198,era_appearances,4,2025-06-17
71853,3414,Cody Delvecchio,BSB_UCLA,2025,,SP,4.0,,,,,1.0,0.0,,1,2025-06-17
94092,3413,Kane - P Elmy,NCAA_614673,2025,,SP,2.7,,,,,1.0,0.0,,1,2025-06-09
94519,3412,Reese Lumpkin,NCAA_614661,2025,,SP,7.0,3.86,,,,1.0,-0.09276,era_appearances,2,2025-06-08
90980,3411,Griffin - P Green,BSB_WAKE_FOREST,2025,,RP,7.3,3.68,,,,1.0,-0.104533,era_appearances,6,2025-06-02
91900,3410,Wylan - P Moss,BSB_UCLA,2025,R,RP,5.0,12.6,2.02,0.79,38.7,0.9964,-0.186143,fip,4,2025-06-16
84322,3409,Hudson - P Hamilton,BSB_TEXAS,2025,,RP,4.7,,,,,1.0,0.0,,2,2025-06-02
92797,3408,Ethan - P Marmie,NCAA_614565,2025,R,SP,1.0,,6.09,4.44,24.9,0.7481,0.047295,fip,1,2025-06-02
94040,3407,Garrett - P Langrell,NCAA_614590,2025,,RP,3.7,,,,,1.0,0.0,,2,2025-06-02
94193,3406,Andreas - P Alvarez,BSB_AUBURN,2025,R,SP,9.0,0.0,3.22,2.12,30.2,0.8434,-0.133615,fip,2,2025-06-07
91889,3405,Wyatt - P Queen,NCAA_614704,2025,R,RP,7.7,2.35,,,,1.0,-0.186143,era_appearances,3,2025-06-13
74135,3404,Tucker - P Biven,BSB_LOUISVILLE,2025,,RP,13.3,1.35,,,,1.0,-0.186143,era_appearances,4,2025-06-17
91898,3403,Landon - P Stump,BSB_UCLA,2025,R,SP,11.0,9.82,6.36,4.69,38.6,0.9946,0.063898,fip,4,2025-06-16
93827,3402,Thomas - P Santana,NCAA_614586,2025,R,SP,2.0,,6.17,4.22,49.5,1.1907,0.052081,fip,1,2025-06-01
