event_id,game_date,season,home_canonical_id,away_canonical_id,home_pitcher_espn_id,away_pitcher_espn_id,home_run_1,home_run_2,home_run_3,home_run_4,away_run_1,away_run_2,away_run_3,away_run_4,home_score,away_score
401628171,2024-02-16,2024,BSB_FLORIDA,NCAA_614778,65678,77397,5,0,0,0,5,2,0,0,5,9
401627948,2024-02-16,2024,BSB_ARKANSAS,NCAA_614634,59632,54600,4,1,0,0,1,0,1,0,6,4
401631919,2024-02-16,2024,BSB_LSU,NCAA_614805,59858,60427,6,1,1,0,8,0,0,0,11,8
401631924,2024-02-17,2024,BSB_TCU,NCAA_614841,77518,77482,10,0,0,0,1,1,2,0,10,9
401631927,2024-02-16,2024,BSB_VANDERBILT,NCAA_614604,54560,69986,5,2,1,0,2,3,1,0,12,11
401631930,2024-02-17,2024,NCAA_614788,NCAA_614657,54758,75194,0,0,0,1,0,0,0,0,15,0
401628010,2024-02-17,2024,BSB_TEXAS_TECH,BSB_TENNESSEE,55146,66129,0,1,0,0,0,0,0,1,2,6
401631936,2024-02-16,2024,BSB_NC_STATE,NCAA_614804,33134,77063,6,0,0,0,1,0,0,0,6,1
401631942,2024-02-16,2024,BSB_NORTH_CAROLINA,NCAA_614808,77130,58180,4,3,0,0,3,0,0,0,10,3
401628701,2024-02-16,2024,BSB_ALABAMA,NCAA_614650,54511,70614,0,0,0,1,0,0,0,0,4,0
401630560,2024-02-16,2024,BSB_SOUTH_CAROLINA,NCAA_614660,60823,51403,5,0,0,0,1,0,0,0,5,1
401632394,2024-02-16,2024,NCAA_614837,BSB_KENTUCKY,58526,54448,0,0,0,1,0,0,0,1,7,11
401628226,2024-02-16,2024,BSB_GEORGIA,NCAA_614674,46059,54169,3,4,0,0,2,0,0,0,11,2
401632579,2024-02-16,2024,BSB_GEORGIA_TECH,NCAA_614716,65083,66535,11,5,0,0,4,2,0,0,21,8
401640759,2024-02-16,2024,NCAA_614565,BSB_MISSOURI,77629,74031,0,0,1,0,0,1,0,0,3,2
401628747,2024-02-16,2024,NCAA_614666,NCAA_614798,61209,46428,0,0,0,1,0,0,0,1,8,4
401628119,2024-02-17,2024,BSB_AUBURN,NCAA_614599,55111,58594,6,1,3,0,3,0,1,0,17,6
401628788,2024-02-17,2024,NCAA_614565,BSB_MISSOURI,77597,54878,1,0,0,0,0,0,1,0,1,3
401632179,2024-02-17,2024,NCAA_614618,BSB_OLE_MISS,72885,65740,0,0,0,1,0,0,0,1,4,5
401627949,2024-02-17,2024,BSB_ARKANSAS,NCAA_614634,54485,65468,0,0,0,1,0,0,0,1,15,5
401631920,2024-02-17,2024,BSB_LSU,NCAA_614825,77070,66649,2,0,0,0,0,0,0,0,2,0
401631925,2024-02-17,2024,BSB_TCU,NCAA_614841,65418,68752,6,2,1,0,6,2,0,0,13,10
401631928,2024-02-17,2024,BSB_VANDERBILT,NCAA_614604,54561,76960,0,0,0,1,0,0,0,1,4,5
401631931,2024-02-17,2024,NCAA_614788,NCAA_614657,65630,46112,0,0,0,1,1,0,0,0,12,2
401628013,2024-02-18,2024,BSB_TENNESSEE,BSB_OKLAHOMA,59934,77848,1,0,0,0,0,0,0,1,1,5
401631937,2024-02-17,2024,BSB_NC_STATE,NCAA_614804,64890,68223,4,1,0,0,5,2,0,0,6,9
401631943,2024-02-17,2024,BSB_NORTH_CAROLINA,NCAA_614808,65500,58160,8,1,2,0,3,1,0,0,16,5
401628702,2024-02-17,2024,BSB_ALABAMA,NCAA_614650,65138,77286,0,0,0,1,0,0,0,0,15,0
401630561,2024-02-17,2024,BSB_SOUTH_CAROLINA,NCAA_614660,64993,77216,9,1,0,0,4,0,0,0,11,4
401628789,2024-02-17,2024,NCAA_614565,BSB_MISSOURI,77596,65942,0,0,0,1,0,0,0,1,8,12
401633653,2024-02-17,2024,NCAA_614676,BSB_VIRGINIA_TECH,55761,77811,5,0,0,0,3,2,1,0,5,10
401632395,2024-02-17,2024,NCAA_614837,BSB_KENTUCKY,70378,77652,0,0,0,0,0,0,1,0,0,3
401628120,2024-02-17,2024,BSB_AUBURN,NCAA_614599,46212,58586,2,2,0,0,1,0,0,0,6,1
401628227,2024-02-17,2024,BSB_GEORGIA,NCAA_614674,77104,54160,5,3,2,0,5,0,0,0,17,5
401628748,2024-02-17,2024,NCAA_614666,NCAA_614798,77327,71733,2,0,0,0,1,1,0,0,2,3
401632180,2024-02-17,2024,NCAA_614618,BSB_OLE_MISS,48838,77582,0,1,0,0,0,0,0,1,2,5
401633545,2024-02-18,2024,NCAA_614661,NCAA_614682,77461,69080,6,3,0,1,0,0,0,0,16,0
401632181,2024-02-18,2024,NCAA_614618,BSB_OLE_MISS,77565,65739,0,0,0,1,1,0,0,0,9,1
401627950,2024-02-18,2024,BSB_ARKANSAS,NCAA_614634,77006,54601,3,0,0,0,3,2,0,0,3,7
401631921,2024-02-18,2024,BSB_LSU,NCAA_614805,46439,65228,14,3,1,1,5,0,0,0,27,5
401631926,2024-02-18,2024,BSB_TCU,NCAA_614841,17739,68755,5,3,0,0,2,2,0,0,11,6
401631929,2024-02-18,2024,BSB_VANDERBILT,NCAA_614604,54563,69974,0,0,0,1,1,0,0,0,11,1
401631932,2024-02-18,2024,NCAA_614788,NCAA_614657,65632,77727,0,0,0,1,0,0,0,0,10,0
401631938,2024-02-18,2024,BSB_NC_STATE,NCAA_614804,77038,68227,5,0,0,0,3,0,0,0,5,3
401631944,2024-02-18,2024,BSB_NORTH_CAROLINA,NCAA_614808,77147,77161,7,1,0,2,4,1,0,0,20,6
401628703,2024-02-18,2024,BSB_ALABAMA,NCAA_614650,65136,77277,3,2,0,1,3,0,0,1,11,8
401630587,2024-02-18,2024,BSB_SOUTH_CAROLINA,NCAA_614660,57799,77223,6,2,0,1,0,0,0,0,14,0
401632581,2024-02-18,2024,BSB_GEORGIA_TECH,NCAA_614716,77180,77192,2,0,0,1,1,1,0,0,6,3
401632396,2024-02-18,2024,NCAA_614837,BSB_KENTUCKY,70387,54443,0,0,1,0,0,0,0,1,3,9
401628228,2024-02-18,2024,BSB_GEORGIA,NCAA_614674,64926,71504,1,0,0,1,0,0,0,0,10,0
401628749,2024-02-18,2024,NCAA_614666,NCAA_614798,65203,71745,3,2,1,0,2,0,0,0,10,2
401628121,2024-02-18,2024,BSB_AUBURN,NCAA_614599,77426,58601,5,2,0,0,1,0,0,0,9,1
401632182,2024-02-18,2024,NCAA_614618,BSB_OLE_MISS,57480,54857,0,0,0,1,0,0,0,1,13,4
401627951,2024-02-19,2024,BSB_ARKANSAS,NCAA_614634,77000,54606,2,1,0,0,0,0,0,0,4,0
401631922,2024-02-19,2024,BSB_LSU,NCAA_614825,77067,66652,4,0,0,0,3,0,0,0,4,3
401628174,2024-02-20,2024,NCAA_614835,BSB_FLORIDA,41565,77371,0,0,0,0,0,0,0,1,0,10
401633033,2024-02-21,2024,BSB_TCU,NCAA_614747,77511,72964,4,1,0,0,5,0,0,0,6,5
401632479,2024-02-20,2024,BSB_VANDERBILT,NCAA_614593,65438,60621,3,1,0,0,4,2,0,0,5,8
401632344,2024-02-20,2024,NCAA_614788,NCAA_614836,54747,70079,0,0,0,1,0,0,1,0,9,3
401632246,2024-02-20,2024,BSB_TENNESSEE,NCAA_614674,77698,54158,3,0,0,0,2,0,0,0,3,2
401632999,2024-02-20,2024,BSB_NORTH_CAROLINA,NCAA_614828,77762,65900,1,0,1,1,5,1,0,0,8,7
401628704,2024-02-20,2024,BSB_ALABAMA,NCAA_614664,77251,71590,4,1,0,0,1,0,0,0,6,1
401630588,2024-02-20,2024,BSB_SOUTH_CAROLINA,NCAA_614819,77232,66515,7,0,0,1,0,1,0,0,12,2
401628229,2024-02-20,2024,NCAA_614613,BSB_GEORGIA,70423,64925,0,0,0,0,0,0,0,1,0,15
401630589,2024-02-20,2024,BSB_KENTUCKY,NCAA_614671,65906,42776,0,0,0,1,0,0,0,1,9,5
401633676,2024-02-20,2024,BSB_BAYLOR,NCAA_614640,67372,78042,5,1,0,1,5,0,0,0,11,5
401628750,2024-02-20,2024,NCAA_614666,NCAA_614858,65221,68400,2,0,0,0,1,1,0,0,2,3
401628122,2024-02-21,2024,BSB_AUBURN,NCAA_614849,77425,66905,5,1,0,0,2,0,0,0,7,2
401628175,2024-02-21,2024,BSB_FLORIDA,NCAA_614835,77372,35126,7,3,0,0,4,0,0,0,13,4
401632480,2024-02-21,2024,BSB_VANDERBILT,NCAA_614599,65430,58594,5,0,0,0,3,0,0,0,5,3
401632247,2024-02-21,2024,BSB_TENNESSEE,NCAA_614597,77687,66365,6,2,2,0,0,0,0,0,16,0
401628705,2024-02-21,2024,BSB_ALABAMA,NCAA_614847,9742,35205,4,2,0,1,0,0,0,0,12,0
401630615,2024-02-21,2024,BSB_SOUTH_CAROLINA,NCAA_614757,54449,66809,6,2,1,0,3,0,0,0,13,3
401632591,2024-02-21,2024,BSB_LOUISVILLE,NCAA_614822,59010,46791,1,0,0,0,6,0,1,0,1,9
401633547,2024-02-21,2024,NCAA_614661,BSB_UCF,66151,78233,3,0,0,0,2,1,0,0,3,4
401632183,2024-02-21,2024,BSB_OLE_MISS,NCAA_614854,65743,78224,2,0,0,0,2,1,0,0,2,4
401628751,2024-02-21,2024,NCAA_614666,NCAA_614858,65208,68392,8,1,0,0,7,3,0,0,10,13
401632369,2024-02-22,2024,BSB_LSU,NCAA_614694,77072,78361,0,0,0,1,0,1,0,0,10,2
401627952,2024-02-24,2024,BSB_ARKANSAS,NCAA_614704,59632,78940,0,0,0,1,0,0,0,1,5,4
401632370,2024-02-23,2024,BSB_LSU,NCAA_614751,59858,78444,0,1,0,0,3,1,0,0,2,5
401628176,2024-02-23,2024,BSB_FLORIDA,NCAA_614586,65678,61490,5,5,0,0,0,3,0,0,15,6
401633034,2024-02-24,2024,BSB_TCU,BSB_UCLA,77518,59864,2,1,0,0,3,0,0,0,4,3
401632481,2024-02-23,2024,BSB_VANDERBILT,BSB_GONZAGA,54566,78670,10,1,0,0,0,1,0,0,12,2
401632345,2024-02-24,2024,NCAA_614788,NCAA_614808,54758,58180,0,0,0,1,0,1,0,0,17,2
401632248,2024-02-23,2024,BSB_TENNESSEE,NCAA_614850,66129,54239,3,1,1,0,1,2,0,0,8,5
401633000,2024-02-23,2024,BSB_NORTH_CAROLINA,BSB_EAST_CAROLINA,77130,56399,2,0,0,0,1,0,0,0,2,1
401628706,2024-02-23,2024,BSB_ALABAMA,NCAA_614801,54511,70036,7,2,1,0,2,0,0,0,14,2
401628123,2024-02-23,2024,BSB_AUBURN,BSB_IOWA,55111,57570,0,0,0,1,0,0,0,1,7,5
401630633,2024-02-23,2024,BSB_SOUTH_CAROLINA,NCAA_614838,60823,67295,2,3,0,0,1,0,0,0,8,1
401633677,2024-02-24,2024,BSB_BAYLOR,BSB_INDIANA,57524,65384,2,1,0,0,6,1,0,0,4,8
401633500,2024-02-23,2024,NCAA_614635,NCAA_614620,50668,78496,9,1,2,0,7,2,0,0,17,11
401632592,2024-02-23,2024,BSB_LOUISVILLE,NCAA_614723,78120,78421,3,0,0,0,2,1,0,0,3,4
401632397,2024-02-23,2024,BSB_KENTUCKY,NCAA_614810,54448,78917,0,0,0,1,0,0,0,1,4,6
401628230,2024-02-23,2024,BSB_GEORGIA,NCAA_614695,46059,78461,4,4,1,0,1,2,0,0,15,5
401632583,2024-02-23,2024,BSB_GEORGIA_TECH,NCAA_614589,57347,69305,4,1,1,0,4,1,0,0,9,6
401641459,2024-02-23,2024,BSB_LOUISVILLE,NCAA_614723,78129,78433,13,4,0,0,1,1,0,0,21,3
401632184,2024-02-23,2024,BSB_OLE_MISS,NCAA_614766,65740,67364,1,1,0,0,3,2,0,0,3,7
401628752,2024-02-23,2024,NCAA_614666,NCAA_614612,61209,54795,3,1,0,0,1,0,0,0,5,1
401633548,2024-02-24,2024,NCAA_614661,NCAA_614772,57462,63557,2,2,1,0,1,1,0,0,9,3
401628793,2024-02-24,2024,NCAA_614730,BSB_MISSOURI,78986,74031,0,0,0,1,0,0,1,0,10,3
401627953,2024-02-25,2024,NCAA_614775,BSB_ARKANSAS,79217,54485,0,1,0,0,1,0,0,0,2,1
401632371,2024-02-24,2024,BSB_LSU,NCAA_614694,77070,78373,3,1,0,0,2,0,0,0,5,2
401628177,2024-02-24,2024,BSB_FLORIDA,NCAA_614586,77371,61466,3,2,0,0,0,0,1,0,7,3
401632482,2024-02-24,2024,BSB_VANDERBILT,BSB_GONZAGA,54561,78655,4,0,0,0,1,1,0,0,4,3
401632346,2024-02-24,2024,NCAA_614788,NCAA_614808,65630,58160,0,1,0,0,0,0,0,0,2,0
401632249,2024-02-24,2024,BSB_TENNESSEE,NCAA_614850,59934,54219,2,2,5,0,4,1,0,0,21,6
401633001,2024-02-24,2024,BSB_NORTH_CAROLINA,BSB_EAST_CAROLINA,65500,65535,2,1,0,0,3,2,0,0,4,7
401628707,2024-02-24,2024,BSB_ALABAMA,NCAA_614801,65136,70027,4,1,0,1,3,0,0,0,13,3
401632219,2024-02-24,2024,BSB_SOUTH_CAROLINA,NCAA_614838,64993,67301,2,0,0,0,3,4,0,0,2,11
401633678,2024-02-24,2024,BSB_BAYLOR,BSB_INDIANA,67375,65377,1,0,0,0,6,0,0,0,1,6
401632593,2024-02-24,2024,BSB_LOUISVILLE,NCAA_614723,33223,78405,6,3,1,0,2,0,0,0,15,2
401628124,2024-02-24,2024,NCAA_614817,BSB_AUBURN,79337,46212,0,0,0,1,0,0,0,1,8,19
401628231,2024-02-24,2024,BSB_GEORGIA,NCAA_614695,77104,70541,4,0,1,0,3,0,1,0,7,6
401628753,2024-02-24,2024,NCAA_614666,NCAA_614612,77327,70168,4,0,0,0,5,3,0,0,4,11
401628794,2024-02-24,2024,NCAA_614755,BSB_MISSOURI,66258,54878,4,2,0,0,0,2,0,0,8,4
401632398,2024-02-24,2024,BSB_KENTUCKY,NCAA_614747,77652,79206,0,0,0,1,0,0,0,1,11,5
401633549,2024-02-24,2024,NCAA_614661,NCAA_614772,57457,68184,0,1,0,0,0,0,0,1,2,4
401632185,2024-02-24,2024,BSB_OLE_MISS,NCAA_614766,77582,48906,3,3,1,0,2,0,0,0,12,2
401628827,2024-02-25,2024,NCAA_614755,BSB_MISSOURI,66257,65942,4,0,0,0,5,0,0,0,4,5
401627954,2024-02-25,2024,BSB_MICHIGAN,BSB_ARKANSAS,79418,77006,0,0,1,0,0,0,0,1,3,4
401632372,2024-02-25,2024,BSB_LSU,NCAA_614751,46439,68648,8,2,2,0,1,3,1,0,18,10
401628178,2024-02-25,2024,BSB_FLORIDA,NCAA_614586,54613,61451,7,1,1,0,0,1,1,0,12,5
401633036,2024-02-25,2024,BSB_TCU,BSB_UCLA,17739,67525,7,3,0,0,3,0,0,0,13,3
401632483,2024-02-25,2024,BSB_VANDERBILT,BSB_GONZAGA,54563,78668,6,1,0,0,5,0,0,1,8,9
401632347,2024-02-25,2024,NCAA_614788,NCAA_614808,77750,77161,0,0,0,1,0,1,0,0,21,2
401632250,2024-02-25,2024,BSB_TENNESSEE,NCAA_614850,52628,54245,8,2,0,0,0,0,0,0,12,0
401628125,2024-02-25,2024,BSB_AUBURN,BSB_VIRGINIA,77426,79425,0,0,0,1,0,0,0,1,4,6
401628708,2024-02-25,2024,BSB_ALABAMA,NCAA_614801,77251,78595,5,2,0,0,1,0,0,0,11,1
401630634,2024-02-25,2024,BSB_SOUTH_CAROLINA,NCAA_614838,57799,48537,8,2,0,0,1,0,0,0,12,1
401633679,2024-02-25,2024,BSB_BAYLOR,BSB_INDIANA,67373,65383,5,0,0,0,2,1,1,2,5,15
401633502,2024-02-25,2024,NCAA_614635,NCAA_614620,67248,58501,3,1,0,0,4,0,0,0,5,4
401633550,2024-02-25,2024,NCAA_614661,NCAA_614772,77461,78727,7,3,0,2,2,0,1,0,22,5
401632585,2024-02-25,2024,BSB_GEORGIA_TECH,NCAA_614589,77180,69299,1,0,1,0,3,2,0,1,4,11
401632399,2024-02-25,2024,BSB_KANSAS,BSB_KENTUCKY,79384,54443,0,0,0,1,0,0,0,1,5,8
401628232,2024-02-25,2024,BSB_GEORGIA,NCAA_614695,64926,55723,6,3,0,0,3,4,0,0,12,11
401628754,2024-02-25,2024,NCAA_614666,NCAA_614612,65203,39025,5,1,1,0,2,0,0,0,10,2
401632186,2024-02-25,2024,BSB_OLE_MISS,NCAA_614766,65739,67359,9,1,2,2,2,0,0,0,25,2
401627955,2024-02-27,2024,BSB_ARKANSAS,NCAA_614771,77000,79517,9,2,0,2,1,0,0,0,21,1
401628179,2024-02-27,2024,NCAA_614781,BSB_FLORIDA,79669,77368,0,0,0,1,0,0,0,1,7,4
401632348,2024-02-28,2024,NCAA_614788,NCAA_614640,77752,66683,0,0,0,1,0,1,0,0,13,2
401632251,2024-02-27,2024,BSB_TENNESSEE,NCAA_614766,77687,78643,5,1,0,0,4,0,0,0,7,4
401632484,2024-02-27,2024,BSB_VANDERBILT,NCAA_614626,65438,61980,7,2,1,1,1,0,1,0,20,4
401628709,2024-02-28,2024,NCAA_614849,BSB_ALABAMA,66904,9742,0,0,0,1,0,0,0,1,7,9
401633003,2024-02-27,2024,BSB_NORTH_CAROLINA,NCAA_614804,77762,68227,4,0,0,1,2,0,0,0,8,2
401630635,2024-02-27,2024,BSB_SOUTH_CAROLINA,NCAA_614829,77232,74107,4,0,1,0,1,0,0,0,7,1
401628126,2024-02-28,2024,BSB_AUBURN,NCAA_614729,77425,79625,5,1,0,1,1,1,0,0,12,3
401632595,2024-02-27,2024,BSB_LOUISVILLE,NCAA_614599,59010,58576,7,1,1,0,1,1,0,0,12,3
401628233,2024-02-27,2024,BSB_GEORGIA,NCAA_614832,64925,59286,4,0,0,0,1,1,0,0,4,3
401632586,2024-02-27,2024,BSB_GEORGIA_TECH,NCAA_614613,65079,78313,6,2,0,0,0,0,0,0,10,0
401630636,2024-02-27,2024,BSB_KENTUCKY,NCAA_614815,65906,79532,5,0,0,0,0,0,0,0,5,0
401628755,2024-02-27,2024,NCAA_614666,NCAA_614631,65210,79462,7,3,2,0,2,2,0,0,19,6
401632187,2024-02-27,2024,BSB_OLE_MISS,NCAA_614856,77592,79570,5,2,1,0,4,1,0,0,12,6
401628795,2024-02-27,2024,BSB_MISSOURI,NCAA_614779,65949,79642,0,0,1,0,0,0,0,1,3,8
401628180,2024-02-28,2024,BSB_FLORIDA,NCAA_614862,54622,79763,3,0,2,0,0,1,0,0,9,2
401633038,2024-02-29,2024,BSB_TCU,BSB_ARIZONA,72084,79798,4,1,0,0,1,0,0,0,6,1
401632485,2024-02-28,2024,BSB_VANDERBILT,NCAA_614770,33985,46047,5,1,0,0,3,0,0,0,7,3
401632673,2024-02-28,2024,BSB_NC_STATE,NCAA_614757,77030,78175,8,2,0,1,2,0,0,0,17,2
401633004,2024-02-28,2024,BSB_NORTH_CAROLINA,NCAA_614643,77137,79689,2,1,0,2,1,1,0,0,12,3
401633680,2024-02-28,2024,BSB_BAYLOR,NCAA_614845,78033,79712,4,0,0,0,6,0,0,0,4,6
401633551,2024-02-28,2024,NCAA_614661,NCAA_614841,66151,77498,8,1,0,0,3,3,1,0,10,12
401628234,2024-02-28,2024,BSB_GEORGIA,NCAA_614662,54209,72378,2,2,0,0,9,2,0,1,6,19
401628756,2024-02-29,2024,NCAA_614666,NCAA_614672,61209,79825,6,3,0,0,2,0,0,0,12,2
401627956,2024-03-01,2024,BSB_ARKANSAS,NCAA_614673,59632,48419,0,0,0,1,1,0,0,0,5,1
401632374,2024-03-02,2024,BSB_TEXAS,BSB_LSU,50014,77070,0,0,1,0,0,0,0,1,3,6
401628181,2024-03-02,2024,NCAA_614661,BSB_FLORIDA,57462,65678,0,0,1,0,1,0,0,1,3,7
401628024,2024-03-02,2024,NCAA_614788,NCAA_614853,54758,80053,1,0,1,0,0,0,0,0,4,0
401632252,2024-03-01,2024,BSB_TENNESSEE,NCAA_614865,77685,67871,7,2,0,0,1,0,0,0,11,1
401632486,2024-03-01,2024,BSB_VANDERBILT,BSB_LOUISIANA,54566,80024,0,0,0,1,1,0,1,0,7,4
401632674,2024-03-01,2024,BSB_NC_STATE,NCAA_614796,33134,56176,6,0,0,0,5,0,0,0,6,5
401628710,2024-03-02,2024,BSB_INDIANA,BSB_ALABAMA,65384,54511,0,0,0,0,0,0,0,1,0,12
401632403,2024-03-01,2024,BSB_KENTUCKY,NCAA_614840,54448,68880,7,0,0,0,2,1,0,0,7,4
401633722,2024-03-01,2024,BSB_KANSAS,NCAA_614790,79953,69100,5,3,0,0,0,1,0,0,11,2
401633503,2024-03-01,2024,NCAA_614635,NCAA_614647,67248,65077,4,3,0,0,1,0,0,0,10,1
401628796,2024-03-02,2024,BSB_MISSOURI,NCAA_614695,74031,78461,1,0,0,0,0,0,1,0,1,3
401633681,2024-03-02,2024,BSB_BAYLOR,NCAA_614776,57524,58189,5,3,0,0,2,0,0,0,11,2
401632189,2024-03-02,2024,BSB_OLE_MISS,BSB_IOWA,77582,57570,5,1,0,0,0,2,1,1,7,13
401628182,2024-03-02,2024,NCAA_614661,BSB_FLORIDA,57457,77371,2,1,2,0,1,1,1,0,10,6
401632253,2024-03-02,2024,BSB_TENNESSEE,NCAA_614865,59934,67853,6,3,0,0,1,0,0,0,12,1
401632675,2024-03-02,2024,BSB_NC_STATE,NCAA_614796,64890,42364,13,1,0,0,0,2,0,0,15,4
401632676,2024-03-02,2024,BSB_NC_STATE,NCAA_614796,36645,34616,6,2,0,0,0,0,0,0,10,0
401628128,2024-03-02,2024,BSB_AUBURN,NCAA_614587,55111,52759,1,0,0,1,1,0,0,0,8,1
401643860,2024-03-02,2024,BSB_AUBURN,NCAA_614587,46212,59534,2,1,0,0,4,2,0,0,4,8
401633723,2024-03-02,2024,BSB_KANSAS,NCAA_614790,79961,69101,3,0,2,0,1,0,0,0,9,1
401632597,2024-03-02,2024,BSB_LOUISVILLE,NCAA_614824,33223,80192,7,1,0,0,1,2,0,0,9,5
401632404,2024-03-02,2024,BSB_KENTUCKY,NCAA_614840,77652,58219,0,0,0,1,1,0,0,0,16,1
401628758,2024-03-02,2024,NCAA_614666,NCAA_614672,77327,68089,0,0,0,1,0,1,0,0,7,2
401633504,2024-03-02,2024,NCAA_614635,NCAA_614647,78512,65053,3,2,0,2,3,0,0,0,17,3
401632190,2024-03-02,2024,BSB_OLE_MISS,BSB_IOWA,65740,57589,8,2,0,0,1,0,0,1,12,5
401633724,2024-03-02,2024,BSB_KANSAS,NCAA_614790,79945,79968,4,3,0,0,1,1,0,0,10,3
401628236,2024-03-02,2024,BSB_GEORGIA,BSB_GEORGIA_TECH,77104,77173,3,0,0,0,1,0,0,0,3,1
401643676,2024-03-02,2024,NCAA_614666,NCAA_614672,65203,79829,2,2,0,0,0,0,0,0,6,0
401627958,2024-03-03,2024,BSB_ARKANSAS,NCAA_614673,77006,43519,3,1,0,0,3,0,0,0,5,3
401632376,2024-03-03,2024,BSB_LSU,NCAA_614747,59858,78084,0,0,0,1,0,0,0,1,10,5
401628183,2024-03-03,2024,NCAA_614661,BSB_FLORIDA,77461,54613,0,0,0,1,4,2,0,0,4,8
401628027,2024-03-03,2024,NCAA_614853,NCAA_614788,58729,65630,3,1,0,0,1,1,1,1,5,10
401632254,2024-03-03,2024,BSB_TENNESSEE,NCAA_614865,77698,79918,13,0,1,0,4,1,0,0,16,6
401632488,2024-03-03,2024,BSB_VANDERBILT,BSB_TEXAS,54563,61235,7,2,1,0,5,3,0,0,14,11
401627833,2024-03-03,2024,BSB_CLEMSON,BSB_SOUTH_CAROLINA,80341,64993,0,0,0,1,0,0,0,1,5,4
401633153,2024-03-03,2024,BSB_VIRGINIA,NCAA_614656,59081,80166,6,2,0,0,3,0,1,0,10,6
401632677,2024-03-03,2024,BSB_NC_STATE,NCAA_614796,77038,56175,6,1,2,0,1,0,1,0,14,4
401628712,2024-03-03,2024,BSB_ALABAMA,NCAA_614764,77251,80280,1,2,0,0,5,1,0,0,5,7
401628129,2024-03-03,2024,BSB_AUBURN,NCAA_614587,77426,72038,1,2,1,0,2,0,0,0,8,2
401632405,2024-03-03,2024,BSB_KENTUCKY,NCAA_614840,54443,40796,0,0,0,1,1,0,0,0,9,1
401632191,2024-03-03,2024,BSB_OLE_MISS,BSB_IOWA,65739,67833,4,2,0,0,0,0,1,0,8,3
401633683,2024-03-03,2024,BSB_BAYLOR,NCAA_614776,47774,80011,7,2,0,0,5,1,0,0,11,7
401633505,2024-03-03,2024,NCAA_614635,NCAA_614647,78527,79929,6,2,0,0,1,0,0,0,10,1
401628798,2024-03-03,2024,BSB_MISSOURI,NCAA_614695,65942,55723,0,0,0,1,0,0,0,1,15,16
401628241,2024-03-03,2024,BSB_GEORGIA_TECH,BSB_GEORGIA,77173,64926,0,0,0,1,0,0,0,1,9,11
401627959,2024-03-05,2024,BSB_ARKANSAS,NCAA_614825,77000,66652,2,0,0,1,4,0,1,0,9,7
401633039,2024-03-06,2024,BSB_TCU,NCAA_614845,57007,79712,2,1,0,0,0,0,0,0,4,0
401632255,2024-03-05,2024,BSB_TENNESSEE,NCAA_614635,66119,67248,3,1,0,2,0,1,1,0,15,5
401633154,2024-03-05,2024,BSB_VIRGINIA,NCAA_614708,79425,80354,6,0,0,0,3,0,0,0,6,3
401633684,2024-03-06,2024,BSB_BAYLOR,NCAA_614764,67372,80300,3,1,0,0,2,1,0,1,5,8
401632407,2024-03-05,2024,BSB_KENTUCKY,NCAA_614599,65906,58586,5,1,1,0,0,0,0,0,10,0
401633604,2024-03-05,2024,BSB_NOTRE_DAME,BSB_PURDUE,50610,43460,7,2,0,0,0,1,0,0,11,2
401628185,2024-03-06,2024,BSB_FLORIDA,BSB_UCF,77368,78233,4,1,0,0,6,0,1,0,6,9
401632256,2024-03-06,2024,BSB_TENNESSEE,NCAA_614758,52628,80534,2,0,0,0,1,0,0,0,2,1
401628714,2024-03-06,2024,BSB_ALABAMA,NCAA_614797,9742,48153,4,2,0,0,5,1,0,0,8,7
401628131,2024-03-06,2024,BSB_AUBURN,NCAA_614798,77425,77302,4,2,0,0,4,0,0,0,8,4
401632221,2024-03-06,2024,BSB_SOUTH_CAROLINA,NCAA_614592,54449,60347,2,1,0,0,1,0,0,0,4,1
401632599,2024-03-06,2024,BSB_LOUISVILLE,NCAA_614671,59010,42776,6,2,3,0,3,1,0,0,19,5
401632587,2024-03-06,2024,BSB_GEORGIA_TECH,NCAA_614692,65079,33352,0,0,0,0,3,2,0,0,0,7
401628238,2024-03-06,2024,BSB_GEORGIA,NCAA_614781,77104,79669,0,0,0,1,1,0,0,1,11,5
401632192,2024-03-07,2024,BSB_OLE_MISS,NCAA_614658,54857,71826,3,1,0,0,3,0,0,0,5,3
401632378,2024-03-09,2024,BSB_LSU,NCAA_614822,77070,54528,2,1,0,0,0,0,0,0,4,0
401628186,2024-03-08,2024,BSB_FLORIDA,NCAA_614726,65678,80734,7,1,1,0,7,2,0,0,12,11
401633040,2024-03-09,2024,BSB_KANSAS,BSB_TCU,79953,77518,1,1,0,0,1,0,0,0,3,1
401632257,2024-03-08,2024,BSB_TENNESSEE,BSB_ILLINOIS,77685,59263,4,1,0,0,3,0,0,0,6,3
401633156,2024-03-09,2024,NCAA_614661,BSB_VIRGINIA,57462,64815,1,1,1,0,3,1,0,0,6,5
401625184,2024-03-08,2024,BSB_NC_STATE,BSB_BOSTON_COLLEGE,36645,48131,2,0,1,0,2,1,0,0,5,4
401625185,2024-03-08,2024,BSB_NC_STATE,BSB_BOSTON_COLLEGE,33134,69989,3,3,0,0,1,0,0,0,9,1
401628132,2024-03-08,2024,BSB_AUBURN,NCAA_614858,55111,59487,5,1,0,0,2,2,0,0,7,6
